Score,P1 Odds,P2 Odds
1-1 4-4 15-15*,1.99,1.76
1-1 4-4 15-30*,2.30,1.57
1-1 4-4 15-40*,2.47,1.50
1-1 4-5 *0-0,2.66,1.44
1-1 4-5 *0-15,3.33,1.30
1-1 4-5 *30-15,2.33,1.56
1-1 4-5 *40-15,2.16,1.65
1-1 5-5 0-0*,2.07,1.70
1-1 5-5 15-0*,1.73,2.02
1-1 5-5 15-15*,1.94,1.80
1-1 5-5 15-30*,2.17,1.64
1-1 5-5 30-30*,1.85,1.88
1-1 5-5 40-30*,1.40,2.80
1-1 5-5 40-40*,1.77,1.97
1-1 5-5 A-40*,1.40,2.81
1-1 5-5 40-40*,1.77,1.97
1-1 5-5 40-A*,2.20,1.62
1-1 5-6 *0-0,2.47,1.50
1-1 5-6 *30-15,2.24,1.60
1-1 5-6 *30-15,2.29,1.58
1-1 5-6 *40-30,2.19,1.63
1-1 5-6 *40-30,2.24,1.60
1-1 6-6 0-0*,1.88,1.60
1-1 6-6 *0-1,2.56,1.47
1-1 6-6 *0-2,3.98,1.22
1-1 6-6 1-2*,3.10,1.34
1-1 6-6 2-2*,1.98,1.77
1-1 6-6 *3-3,1.97,1.78
1-1 6-6 4-3*,1.49,2.50
1-1 6-6 4-4*,1.78,1.95
1-1 6-6 *5-4,1.28,3.45
1-1 6-6 *5-5,1.94,1.80
1-1 6-6 6-5*,1.44,2.67
1-1 6-6 6-6*,1.73,2.03
1-1 6-6 *6-7,2.97,1.36
