Score,P1 Odds,P2 Odds
0-1 6-6 6-1*,2.34,1.55
0-1 6-6 6-2*,2.37,1.54
1-1 0-0 *15-0,2.11,1.67
1-1 0-0 *40-0,2.01,1.74
1-1 0-0 *40-15,2.07,1.70
1-1 0-0 *40-15,2.08,1.70
1-1 1-0 0-0*,1.95,1.78
1-1 1-0 0-15*,2.11,1.67
1-1 1-0 15-15*,1.95,1.79
1-1 1-0 30-15*,1.71,2.05
1-1 1-0 40-15*,1.50,2.47
1-1 1-0 40-30*,1.62,2.21
1-1 1-0 A-40*,1.65,2.15
1-1 1-0 40-40*,1.93,1.81
1-1 1-0 40-A*,2.18,1.63
1-1 1-1 *0-0,2.41,1.52
1-1 1-1 *0-0,2.42,1.51
1-1 1-1 *0-15,2.78,1.41
1-1 1-1 *15-15,2.44,1.51
1-1 1-1 *30-15,2.17,1.64
1-1 1-1 *30-15,2.19,1.63
1-1 1-1 *40-15,2.00,1.75
1-1 1-1 *40-15,1.90,1.83
1-1 1-1 *15-15,1.87,1.85
1-1 1-1 *15-15,1.85,1.88
1-1 1-1 *15-30,2.04,1.72
1-1 1-1 *40-30,1.57,2.30
1-1 3-1 *0-0,1.30,3.32
1-1 3-1 *0-0,1.25,3.70
1-1 3-1 *15-0,1.20,4.25
1-1 3-1 *15-15,1.28,3.45
1-1 3-1 *30-15,1.20,4.25
1-1 3-1 *40-15,1.14,5.20
1-1 4-1 0-0*,1.11,5.90
1-1 4-1 0-0*,1.10,6.00
