Score,P1 Odds,P2 Odds
1-1 1-1 *40-15,1.73,2.02
1-1 2-1 0-0*,1.67,2.11
1-1 2-1 15-0*,1.53,2.40
1-1 2-1 30-0*,1.38,2.88
1-1 2-1 30-15*,1.50,2.47
1-1 2-1 30-30*,1.64,2.17
1-1 2-1 30-40*,1.79,1.94
1-1 2-1 30-40*,1.77,1.98
1-1 2-1 40-40*,1.56,2.33
1-1 2-1 40-A*,1.79,1.95
1-1 2-1 40-40*,1.56,2.34
1-1 2-1 40-40*,1.79,1.95
1-1 2-1 40-A*,1.76,1.98
1-1 2-2 *0-0,1.92,1.81
1-1 2-2 *15-0,1.92,1.81
1-1 2-2 *15-0,1.80,1.93
1-1 2-2 *15-15,1.93,1.81
1-1 2-2 *15-15,1.97,1.77
1-1 2-2 *15-30,2.37,1.54
1-1 2-2 *15-40,3.33,1.30
1-1 2-3 0-0*,4.80,1.16
1-1 2-3 0-15*,5.40,1.13
1-1 2-3 0-30*,6.00,1.10
1-1 2-3 0-40*,6.50,1.08
1-1 2-4 *0-0,7.00,1.07
1-1 2-4 *0-0,7.50,1.07
1-1 2-4 *0-15,8.50,1.05
1-1 2-4 *0-30,10.00,1.03
1-1 2-4 *15-30,8.50,1.05
1-1 2-4 *15-30,9.50,1.04
1-1 2-4 *15-40,12.00,1.02
1-1 2-4 *30-40,10.00,1.03
1-1 2-4 *40-40,7.50,1.06
1-1 2-4 *40-A,9.50,1.04
1-1 2-4 *40-40,7.50,1.06
1-1 2-4 *40-A,9.50,1.04
1-1 2-4 *40-A,10.00,1.03
1-1 2-4 *40-40,8.00,1.06
1-1 2-4 *A-40,6.00,1.10
1-1 2-4 *40-40,7.50,1.06
1-1 2-4 *40-A,10.00,1.03
1-1 2-4 *40-40,7.75,1.06
1-1 2-4 *A-40,6.00,1.10
1-1 2-4 *A-40,8.00,1.06
1-1 2-4 *A-40,6.00,1.10
1-1 2-4 *A-40,8.00,1.06
1-1 2-4 *A-40,6.00,1.10
1-1 3-4 0-0*,6.00,1.11
1-1 3-4 0-0*,5.70,1.13
1-1 3-4 15-0*,4.25,1.20
1-1 3-4 15-15*,5.40,1.13
1-1 3-4 30-30*,5.40,1.14
1-1 3-4 30-30*,5.00,1.15
1-1 3-4 40-30*,2.98,1.36
1-1 4-4 *0-0,1.88,1.85
1-1 4-4 *0-0,2.07,1.70
1-1 4-4 *0-15,2.56,1.47
1-1 4-4 *0-30,3.45,1.28
1-1 4-4 *15-30,3.45,1.28
1-1 4-4 *15-30,2.82,1.40
1-1 4-4 *15-40,4.60,1.17
1-1 4-4 *30-40,3.35,1.30
1-1 4-4 *40-40,2.29,1.58
1-1 4-4 *40-A,3.32,1.30
1-1 4-5 0-0*,7.75,1.06
1-1 4-5 15-0*,5.20,1.14
1-1 4-5 0-0*,5.20,1.14
1-1 4-5 0-15*,7.00,1.08
1-1 4-5 30-15*,4.60,1.17
1-1 4-5 30-30*,7.00,1.07
1-1 4-5 30-40*,12.00,1.02
1-2 4-6 *0-0,1.001,1.001
