Score,P1 Odds,P2 Odds
1-1 1-1 30-30*,1.52,2.41
1-1 1-1 30-40*,1.71,2.05
1-1 1-1 40-40*,1.51,2.45
1-1 1-1 40-A*,1.71,2.06
1-1 1-2 *0-0,1.71,2.06
1-1 1-2 *0-0,1.91,1.82
1-1 1-2 *15-0,1.76,1.98
1-1 1-2 *15-15,1.93,1.80
1-1 1-2 *15-15,1.95,1.78
1-1 1-2 *30-15,1.76,1.98
1-1 1-2 *40-15,1.62,2.20
1-1 2-2 0-0*,1.56,2.33
1-1 2-2 0-0*,1.56,2.34
1-1 2-2 15-0*,1.42,2.72
1-1 2-2 15-15*,1.54,2.36
1-1 2-2 15-30*,1.71,2.06
1-1 2-2 30-30*,1.53,2.39
1-1 2-2 30-40*,1.74,2.00
1-1 2-3 *0-0,1.99,1.75
1-1 2-3 *15-0,1.82,1.91
1-1 2-3 *30-0,1.70,2.08
1-1 2-3 *40-0,1.62,2.20
1-1 3-3 0-0*,1.59,2.26
1-1 3-3 0-15*,1.74,2.01
1-1 3-3 15-15*,1.57,2.31
1-1 3-3 30-15*,1.39,2.84
1-1 3-3 30-30*,1.57,2.31
1-1 3-3 30-40*,1.82,1.91
1-1 3-4 *0-0,2.12,1.67
1-1 3-4 *15-0,1.90,1.83
1-1 3-4 *30-0,1.75,2.00
1-1 3-4 *30-0,1.76,1.99
1-1 4-4 0-0*,1.63,2.19
1-1 4-4 0-0*,1.61,2.21
1-1 4-4 15-0*,1.43,2.71
1-1 4-4 15-15*,1.60,2.25
1-1 4-4 30-15*,1.38,2.88
1-1 4-4 30-30*,1.60,2.25
1-1 4-4 30-30*,1.58,2.29
1-1 4-4 30-40*,1.93,1.80
1-1 4-4 40-40*,1.60,2.24
1-1 4-4 40-40*,1.56,2.32
1-1 4-4 40-A*,1.93,1.80
1-1 4-4 40-40*,1.56,2.32
1-1 4-4 A-40*,1.30,3.32
