Score,P1 Odds,P2 Odds
1-1 2-4 *15-15,2.53,1.48
1-1 2-4 *30-30,2.58,1.46
1-1 2-4 *40-30,2.18,1.63
1-1 2-4 *40-40,2.58,1.46
1-1 2-4 *A-40,2.18,1.63
1-1 3-4 0-0*,1.96,1.78
1-1 3-4 0-0*,2.05,1.71
1-1 3-4 0-15*,2.04,1.51
1-1 3-4 0-15*,2.44,1.51
1-1 3-4 0-30*,2.99,1.36
1-1 3-4 15-30*,2.52,1.48
1-1 3-4 15-40*,3.27,1.31
1-1 3-5 *0-0,4.25,1.20
1-1 3-5 *0-15,5.20,1.14
1-1 3-5 *15-30,5.40,1.13
1-1 3-5 *30-30,4.25,1.20
1-1 3-5 *40-30,3.45,1.28
1-1 3-5 *40-40,4.25,1.20
1-1 3-5 *A-40,3.45,1.28
1-1 4-5 0-0*,3.03,1.35
1-1 4-5 0-15*,4.25,1.20
1-1 4-5 30-15*,2.11,1.67
1-1 4-5 40-15*,1.62,2.20
1-1 5-5 *0-0,1.28,3.45
1-1 5-5 *0-0,1.40,2.80
1-1 5-5 *0-0,1.35,3.01
1-1 5-5 *15-0,1.28,3.45
1-1 5-5 *30-0,1.20,4.25
1-1 5-5 *30-15,1.28,3.50
1-1 5-5 *40-15,1.17,4.65
1-1 5-5 *40-15,1.17,4.60
1-1 6-5 0-0*,1.14,5.20
1-1 6-5 15-0*,1.08,6.50
1-1 6-5 15-15*,1.14,5.20
1-1 6-5 30-15*,1.07,7.00
1-1 6-5 30-30*,1.14,5.20
1-1 6-5 30-40*,1.25,3.69
1-1 6-5 30-40*,1.14,5.20
1-1 6-5 30-A*,1.25,3.69
1-1 6-6 *0-0,1.34,3.08
1-1 6-6 *30-0,1.17,4.65
1-1 6-6 *40-0,1.13,5.40
1-1 6-6 *40-15,1.14,5.20
1-1 6-6 *40-30,1.20,4.25
1-1 6-6 *40-40,1.36,2.98
1-1 6-6 *A-40,1.20,4.25
1-1 7-6 0-0*,1.13,5.40
1-1 7-6 0-0*,1.17,4.65
1-1 7-6 0-15*,1.25,3.70
1-1 7-6 15-15*,1.17,4.65
1-1 7-6 30-30*,1.17,4.65
1-1 7-6 40-30*,1.06,7.75
1-1 7-6 40-40*,1.17,4.65
1-1 7-6 40-A*,1.30,3.33
1-1 7-6 40-40*,1.14,5.20
1-1 7-6 40-A*,1.25,3.70
1-1 7-7 *0-0,1.36,2.96
1-1 7-7 *0-15,1.55,2.35
1-1 7-7 *0-15,1.36,2.96
1-1 7-7 *30-0,1.17,4.60
1-1 7-7 *40-0,1.14,5.20
1-1 8-7 0-0*,1.14,5.20
1-1 8-7 15-0*,1.08,7.00
1-1 8-7 15-15*,1.14,5.20
1-1 8-7 30-15*,1.06,7.50
1-1 8-7 30-30*,1.14,5.20
1-1 8-7 30-40*,1.25,3.70
1-1 8-8 *0-0,1.25,3.70
1-1 8-8 *0-0,1.36,2.97
1-1 8-8 *15-15,1.61,2.21
1-1 8-8 *15-15,1.65,2.14
1-1 8-8 *15-40,1.65,2.14
1-1 8-8 *15-40,2.10,1.68
1-1 8-9 0-0*,2.87,1.38
1-1 8-9 0-30*,4.00,1.22
1-1 8-9 0-30*,6.00,1.10
1-1 8-9 0-40*,12.00,1.02
1-1 8-9 30-40*,5.20,1.14
1-2 8-10 *0-0,1.001,1.001
