Score,P1 Odds,P2 Odds
1-1 1-0 *40-40,1.30,3.32
1-1 1-0 *A-40,1.20,4.20
1-1 1-0 *40-40,1.30,3.32
1-1 1-0 *40-A,1.45,2.63
1-1 1-1 0-0*,1.68,2.10
1-1 1-1 0-15*,1.81,1.92
1-1 1-1 0-30*,1.96,1.78
1-1 1-1 0-40*,2.07,1.70
1-1 1-2 *0-0,2.13,1.66
1-1 1-2 *15-0,1.95,1.79
1-1 1-2 *15-30,2.54,1.48
1-1 1-2 *15-30,2.59,1.46
1-1 1-2 *30-30,2.23,1.61
1-1 2-2 0-0*,1.71,2.05
1-1 2-2 15-0*,1.55,2.35
1-1 2-2 15-15*,1.69,2.09
1-1 2-2 15-30*,1.88,1.85
1-1 2-2 15-30*,2.20,1.62
1-1 2-2 15-15*,2.61,1.46
1-1 2-2 15-15*,3.26,1.31
1-1 2-2 30-30*,2.26,1.59
1-1 2-2 40-30*,1.92,1.81
1-1 2-2 40-30*,1.95,1.79
1-1 2-2 40-40*,2.37,1.54
1-1 2-3 *40-A,3.10,1.34
1-1 2-4 0-0*,4.65,1.17
1-1 2-4 0-15*,5.90,1.11
1-1 2-4 0-30*,7.00,1.07
1-1 2-4 0-40*,8.50,1.05
1-1 2-4 15-40*,7.75,1.06
1-1 2-5 *0-0,9.50,1.04
1-1 2-5 *0-15,11.00,1.02
1-1 2-5 *15-15,9.50,1.04
1-1 2-5 *15-15,8.50,1.05
1-1 2-5 *15-30,9.50,1.04
1-1 2-5 *40-30,8.00,1.06
1-1 3-5 0-0*,6.50,1.08
1-1 3-5 0-0*,6.50,1.09
1-1 3-5 0-15*,9.50,1.04
1-1 3-5 0-30*,13.00,1.01
1-1 3-5 0-40*,67.00,1.002
1-1 3-5 15-40*,17.00,1.005
1-1 3-5 30-40*,10.00,1.03
1-2 3-6 0-0*,1.001,1.001
