Score,P1 Odds,P2 Odds
-,1.51,2.42
0-0 3-0 *0-30,1.17,4.65
0-0 3-0 *40-30,1.13,5.40
0-0 3-0 *40-40,1.14,5.20
0-0 4-0 0-0*,1.11,5.90
