Score,P1 Odds,P2 Odds
1-1 2-4 15-0*,4.25,1.20
1-1 2-4 15-15*,5.00,1.15
1-1 2-4 15-30*,6.00,1.10
1-1 2-4 15-40*,8.50,1.05
1-1 2-4 30-40*,6.50,1.08
1-1 2-5 *0-0,9.50,1.04
1-1 2-5 *15-0,8.50,1.05
1-1 2-5 *30-0,8.00,1.06
1-1 2-5 *30-15,8.50,1.05
1-1 2-5 *30-30,10.00,1.04
1-1 2-5 *40-30,8.50,1.05
1-1 3-5 0-0*,7.50,1.07
1-1 3-5 0-15*,10.00,1.03
1-1 3-5 15-15*,6.50,1.08
1-1 3-5 15-30*,10.00,1.03
1-1 3-5 15-40*,17.00,1.005
1-1 3-5 30-40*,17.00,1.005
1-1 3-5 30-40*,10.00,1.03
1-2 3-6 0-0*,1.001,1.001
