Score,P1 Odds,P2 Odds
1-0 4-4 *40-0,1.17,4.60
1-0 4-4 *40-15,1.20,4.25
1-0 4-4 *40-30,1.22,4.00
1-0 5-4 0-0*,1.17,4.65
1-0 5-4 0-15*,1.22,4.00
1-0 5-4 0-15*,1.22,4.05
1-0 5-4 15-15*,1.17,4.65
1-0 5-4 15-30*,1.22,4.00
1-0 5-4 30-30*,1.15,5.00
1-0 5-4 40-30*,1.08,6.50
1-0 5-4 40-40*,1.17,4.65
1-0 5-4 A-40*,1.08,6.50
