Score,P1 Odds,P2 Odds
1-1 2-1 *30-15,1.58,2.29
1-1 2-1 *30-15,1.58,2.27
1-1 2-1 *30-30,1.77,1.97
1-1 2-1 *40-30,1.55,2.35
1-1 3-1 0-0*,1.38,2.88
1-1 3-1 0-15*,1.45,2.61
1-1 3-1 15-15*,1.37,2.93
1-1 3-1 30-30*,1.37,2.93
1-1 3-1 40-30*,1.25,3.75
1-1 3-1 40-40*,1.37,2.93
1-1 3-1 A-40*,1.25,3.75
1-1 3-1 40-40*,1.37,2.93
1-1 3-1 A-40*,1.25,3.75
1-1 4-1 *0-0,1.11,6.00
1-1 4-1 *15-0,1.07,7.00
1-1 4-1 *15-15,1.11,6.00
1-1 4-1 *15-30,1.17,4.65
1-1 4-1 *30-30,1.11,5.90
1-1 4-1 *40-30,1.05,8.50
1-1 5-1 0-0*,1.02,12.00
1-1 5-1 15-0*,1.01,13.00
1-1 5-1 30-0*,1.005,34.00
1-1 5-1 30-15*,1.01,14.00
1-1 5-1 30-15*,1.002,41.00
2-1 6-1 0-0*,1.001,1.001
